Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Flow Bytes/s,Flow Packets/s,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Subflow Fwd Packets,Subflow Bwd Packets,Subflow Fwd Bytes,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Prediction
8080,0,1,1,687,687,687,1,687,687,1,1,1,1,687,687,0,0,1,0,0.0
40574,0,1,1,886,886,886,1,886,886,1,1,1,1,886,886,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,687,687,687,1,687,687,1,1,1,1,687,687,0,0,1,0,0.0
40574,0,1,1,886,886,886,1,886,886,1,1,1,1,886,886,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,790,790,790,1,790,790,1,1,1,1,790,790,0,0,1,0,0.0
8080,0,1,1,69,69,69,1,69,69,1,1,1,1,69,69,0,0,1,0,0.0
40574,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
40574,0,1,1,351,351,351,1,351,351,1,1,1,1,351,351,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,687,687,687,1,687,687,1,1,1,1,687,687,0,0,1,0,0.0
40574,0,1,1,936,936,936,1,936,936,1,1,1,1,936,936,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,687,687,687,1,687,687,1,1,1,1,687,687,0,0,1,0,0.0
40574,0,1,1,931,931,931,1,931,931,1,1,1,1,931,931,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,687,687,687,1,687,687,1,1,1,1,687,687,0,0,1,0,0.0
40574,0,1,1,885,885,885,1,885,885,1,1,1,1,885,885,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,687,687,687,1,687,687,1,1,1,1,687,687,0,0,1,0,0.0
40574,0,1,1,844,844,844,1,844,844,1,1,1,1,844,844,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,687,687,687,1,687,687,1,1,1,1,687,687,0,0,1,0,0.0
40574,0,1,1,881,881,881,1,881,881,1,1,1,1,881,881,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,687,687,687,1,687,687,1,1,1,1,687,687,0,0,1,0,0.0
40574,0,1,1,881,881,881,1,881,881,1,1,1,1,881,881,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,687,687,687,1,687,687,1,1,1,1,687,687,0,0,1,0,0.0
40574,0,1,1,860,860,860,1,860,860,1,1,1,1,860,860,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,687,687,687,1,687,687,1,1,1,1,687,687,0,0,1,0,0.0
40574,0,1,1,903,903,903,1,903,903,1,1,1,1,903,903,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
38896,0,1,1,1380,1380,1380,1,1380,1380,1,1,1,1,1380,1380,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
40542,0,1,1,1380,1380,1380,1,1380,1380,1,1,1,1,1380,1380,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
40542,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,687,687,687,1,687,687,1,1,1,1,687,687,0,0,1,0,0.0
38896,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
38896,0,1,1,927,927,927,1,927,927,1,1,1,1,927,927,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,687,687,687,1,687,687,1,1,1,1,687,687,0,0,1,0,0.0
38896,0,1,1,924,924,924,1,924,924,1,1,1,1,924,924,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,687,687,687,1,687,687,1,1,1,1,687,687,0,0,1,0,0.0
38896,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,687,687,687,1,687,687,1,1,1,1,687,687,0,0,1,0,0.0
40574,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
38896,0,1,1,1128,1128,1128,1,1128,1128,1,1,1,1,1128,1128,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
40574,0,1,1,1128,1128,1128,1,1128,1128,1,1,1,1,1128,1128,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,687,687,687,1,687,687,1,1,1,1,687,687,0,0,1,0,0.0
38896,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
38896,0,1,1,944,944,944,1,944,944,1,1,1,1,944,944,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,687,687,687,1,687,687,1,1,1,1,687,687,0,0,1,0,0.0
38896,0,1,1,897,897,897,1,897,897,1,1,1,1,897,897,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,687,687,687,1,687,687,1,1,1,1,687,687,0,0,1,0,0.0
38896,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
38896,0,1,1,1397,1397,1397,1,1397,1397,1,1,1,1,1397,1397,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,687,687,687,1,687,687,1,1,1,1,687,687,0,0,1,0,0.0
38896,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
38896,0,1,1,893,893,893,1,893,893,1,1,1,1,893,893,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,687,687,687,1,687,687,1,1,1,1,687,687,0,0,1,0,0.0
38896,0,1,1,1397,1397,1397,1,1397,1397,1,1,1,1,1397,1397,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,687,687,687,1,687,687,1,1,1,1,687,687,0,0,1,0,0.0
38896,0,1,1,947,947,947,1,947,947,1,1,1,1,947,947,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,687,687,687,1,687,687,1,1,1,1,687,687,0,0,1,0,0.0
38896,0,1,1,1127,1127,1127,1,1127,1127,1,1,1,1,1127,1127,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,687,687,687,1,687,687,1,1,1,1,687,687,0,0,1,0,0.0
38896,0,1,1,918,918,918,1,918,918,1,1,1,1,918,918,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,687,687,687,1,687,687,1,1,1,1,687,687,0,0,1,0,0.0
38896,0,1,1,1127,1127,1127,1,1127,1127,1,1,1,1,1127,1127,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
45202,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
6000,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,687,687,687,1,687,687,1,1,1,1,687,687,0,0,1,0,0.0
38896,0,1,1,914,914,914,1,914,914,1,1,1,1,914,914,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,637,637,637,1,637,637,1,1,1,1,637,637,0,0,1,0,0.0
8080,0,1,1,638,638,638,1,638,638,1,1,1,1,638,638,0,0,1,0,0.0
40574,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
38896,0,1,1,628,628,628,1,628,628,1,1,1,1,628,628,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
38896,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
40574,0,1,1,3367,3367,3367,1,3367,3367,1,1,1,1,3367,3367,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
40574,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
40574,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,74,74,74,1,74,74,1,1,1,1,74,74,0,0,1,0,0.0
44806,0,1,1,74,74,74,1,74,74,1,1,1,1,74,74,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,687,687,687,1,687,687,1,1,1,1,687,687,0,0,1,0,0.0
44806,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
44806,0,1,1,1144,1144,1144,1,1144,1144,1,1,1,1,1144,1144,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,687,687,687,1,687,687,1,1,1,1,687,687,0,0,1,0,0.0
44806,0,1,1,927,927,927,1,927,927,1,1,1,1,927,927,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,687,687,687,1,687,687,1,1,1,1,687,687,0,0,1,0,0.0
44806,0,1,1,1144,1144,1144,1,1144,1144,1,1,1,1,1144,1144,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,687,687,687,1,687,687,1,1,1,1,687,687,0,0,1,0,0.0
44806,0,1,1,1058,1058,1058,1,1058,1058,1,1,1,1,1058,1058,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,790,790,790,1,790,790,1,1,1,1,790,790,0,0,1,0,0.0
8080,0,1,1,69,69,69,1,69,69,1,1,1,1,69,69,0,0,1,0,0.0
44806,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
44806,0,1,1,351,351,351,1,351,351,1,1,1,1,351,351,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,790,790,790,1,790,790,1,1,1,1,790,790,0,0,1,0,0.0
8080,0,1,1,69,69,69,1,69,69,1,1,1,1,69,69,0,0,1,0,0.0
44806,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
45488,0,1,1,296,296,296,1,296,296,1,1,1,1,296,296,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
44806,0,1,1,351,351,351,1,351,351,1,1,1,1,351,351,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,687,687,687,1,687,687,1,1,1,1,687,687,0,0,1,0,0.0
44806,0,1,1,1098,1098,1098,1,1098,1098,1,1,1,1,1098,1098,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,687,687,687,1,687,687,1,1,1,1,687,687,0,0,1,0,0.0
44806,0,1,1,1131,1131,1131,1,1131,1131,1,1,1,1,1131,1131,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,790,790,790,1,790,790,1,1,1,1,790,790,0,0,1,0,0.0
8080,0,1,1,69,69,69,1,69,69,1,1,1,1,69,69,0,0,1,0,0.0
44806,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
44806,0,1,1,351,351,351,1,351,351,1,1,1,1,351,351,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,687,687,687,1,687,687,1,1,1,1,687,687,0,0,1,0,0.0
44806,0,1,1,1131,1131,1131,1,1131,1131,1,1,1,1,1131,1131,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,687,687,687,1,687,687,1,1,1,1,687,687,0,0,1,0,0.0
44806,0,1,1,967,967,967,1,967,967,1,1,1,1,967,967,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,687,687,687,1,687,687,1,1,1,1,687,687,0,0,1,0,0.0
44806,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,687,687,687,1,687,687,1,1,1,1,687,687,0,0,1,0,0.0
45488,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
45488,0,1,1,1379,1379,1379,1,1379,1379,1,1,1,1,1379,1379,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,687,687,687,1,687,687,1,1,1,1,687,687,0,0,1,0,0.0
45488,0,1,1,979,979,979,1,979,979,1,1,1,1,979,979,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,790,790,790,1,790,790,1,1,1,1,790,790,0,0,1,0,0.0
40140,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,69,69,69,1,69,69,1,1,1,1,69,69,0,0,1,0,0.0
40140,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
40140,0,1,1,351,351,351,1,351,351,1,1,1,1,351,351,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,687,687,687,1,687,687,1,1,1,1,687,687,0,0,1,0,0.0
40140,0,1,1,2670,2670,2670,1,2670,2670,1,1,1,1,2670,2670,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,687,687,687,1,687,687,1,1,1,1,687,687,0,0,1,0,0.0
49546,0,1,1,1129,1129,1129,1,1129,1129,1,1,1,1,1129,1129,0,0,1,0,0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0
41260,0,1,1,1129,1129,1129,1,1129,1129,1,1,1,1,1129,1129,0,0,1,0,0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0
49546,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0
41260,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0
8080,0,1,1,794,794,794,1,794,794,1,1,1,1,794,794,0,0,1,0,0
8080,0,1,1,7306,7306,7306,1,7306,7306,1,1,1,1,7306,7306,0,0,1,0,0
49590,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0
8080,0,1,1,5858,5858,5858,1,5858,5858,1,1,1,1,5858,5858,0,0,1,0,0
49590,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0
49590,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0
8080,0,1,1,4410,4410,4410,1,4410,4410,1,1,1,1,4410,4410,0,0,1,0,0
49590,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0
8080,0,1,1,1514,1514,1514,1,1514,1514,1,1,1,1,1514,1514,0,0,1,0,0
56726,0,1,1,1096,1096,1096,1,1096,1096,1,1,1,1,1096,1096,0,0,1,0,0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0
47852,0,1,1,1096,1096,1096,1,1096,1096,1,1,1,1,1096,1096,0,0,1,0,0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0
8080,0,1,1,687,687,687,1,687,687,1,1,1,1,687,687,0,0,1,0,0
47852,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0
47836,0,1,1,679,679,679,1,679,679,1,1,1,1,679,679,0,0,1,0,0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0
8080,0,1,1,687,687,687,1,687,687,1,1,1,1,687,687,0,0,1,0,0
47836,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0
8080,0,1,1,791,791,791,1,791,791,1,1,1,1,791,791,0,0,1,0,0
52344,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0
8080,0,1,1,121,121,121,1,121,121,1,1,1,1,121,121,0,0,1,0,0
52344,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0
52344,0,1,1,351,351,351,1,351,351,1,1,1,1,351,351,0,0,1,0,0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0
35218,0,1,1,1096,1096,1096,1,1096,1096,1,1,1,1,1096,1096,0,0,1,0,0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0
35218,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0
8080,91738,1,1,92,92,141494.97363264186,5.042524490236378,28,36,38.648338853985855,58.599034117370586,1,1,92,92,35387,59742,1,31,0
8080,84330,1,1,66,66,835869.3499247859,83.81215524812183,39,50,97.31780244610715,2.534310356510028,1,1,66,66,6038,26905,1,15,0
8080,57389,1,1,107,107,716780.963490435,79.71697855696807,47,23,3.1786929667297903,24.112536697168274,1,1,107,107,24466,57537,1,32,0
56074,29535,1,1,66,66,16106.492997020161,70.83065910367934,50,38,19.83838043420352,83.21803195276043,1,1,66,66,14990,9207,1,24,0
56074,11307,1,1,351,351,579776.6375712283,82.50953055503439,30,57,18.791281555450688,48.59262344293903,1,1,351,351,19674,17412,1,21,0
8080,1000,1,1,66,66,66.0,1,66,66,1,1,1,1,66,66,0,0,1,0,0
50716,1000,1,1,1096,1096,1096.0,1,1096,1096,1,1,1,1,1096,1096,0,0,1,0,0
8080,1000,1,1,66,66,66.0,1,66,66,1,1,1,1,66,66,0,0,1,0,0
50716,1000,1,1,66,66,66.0,1,66,66,1,1,1,1,66,66,0,0,1,0,0
42138,1943,1,1,1096,1096,365.3333333333333,1,1096,1096,1,1,1,1,1096,1096,2616,1657,1,5,0
8080,667,1,1,66,66,16.5,1,66,66,1,1,1,1,66,66,4967,740,1,6,0
56884,1638,1,1,1096,1096,365.3333333333333,1,1096,1096,1,1,1,1,1096,1096,76,3543,1,1,0
8080,1951,1,1,66,66,66.0,1,66,66,1,1,1,1,66,66,1613,4551,1,9,0
42140,2492,1,1,679,679,339.5,1,679,679,1,1,1,1,679,679,4663,1235,1,2,0
8080,1362,1,1,66,66,33.0,1,66,66,1,1,1,1,66,66,4916,3039,1,6,0
8080,1469,1,1,66,66,9.428571428571429,1,66,66,1,1,1,1,66,66,4720,1976,1,2,0
42140,1145,1,1,66,66,9.428571428571429,1,66,66,1,1,1,1,66,66,1045,683,1,7,0
8080,3561,1,1,66,66,9.428571428571429,1,66,66,1,1,1,1,66,66,738,1290,1,8,0
8080,4022,1,1,638,638,79.75,1,638,638,1,1,1,1,638,638,1415,454,1,7,0
49810,3196,2,1,1096,1096,121.77777777777777,1,1096,1096,1,1,4,4,1096,1096,5309,1235,1,6,0
8080,4723,3,1,66,66,11.0,4,66,66,2,2,4,1,66,66,3084,2179,2,8,0
49796,4188,4,3,1096,1096,57.68421052631579,3,1096,1096,1,3,1,2,1096,1096,9543,9923,2,4,0
8080,7256,1,2,66,66,11.0,1,66,66,1,4,4,3,66,66,4762,7696,2,8,0
8080,7313,3,1,687,687,45.8,4,687,687,1,4,3,2,687,687,5543,4606,2,4,0
49796,7881,3,4,66,66,13.2,3,66,66,2,1,1,2,66,66,339,7146,1,2,0
8080,7252,1,4,687,687,42.9375,3,687,687,2,4,3,4,687,687,3482,2421,1,8,0
49810,2439,2,3,66,66,4.4,1,66,66,4,2,2,4,66,66,9306,1953,1,4,0
8080,5618,3,3,74,74,10.571428571428571,2,74,74,2,1,4,2,74,74,8161,3755,2,4,0
49826,7798,4,2,74,74,12.333333333333334,1,74,74,1,3,3,2,74,74,1761,3812,2,4,0
8080,3667,3,1,66,66,7.333333333333333,4,66,66,3,2,3,3,66,66,4368,1872,2,3,0
8080,2786,2,3,790,790,71.81818181818181,2,790,790,1,4,3,3,790,790,9722,9803,1,2,0
49826,5610,4,2,66,66,5.5,3,66,66,3,4,4,4,66,66,203,6043,1,9,0
8080,9478,1,3,69,69,7.666666666666667,4,69,69,2,4,1,3,69,69,533,7785,1,5,0
49826,715,4,2,66,66,3.8823529411764706,1,66,66,4,4,3,4,66,66,9182,9873,2,7,0
49796,1563,4,2,296,296,29.6,3,296,296,4,2,4,1,296,296,9526,726,2,8,0
8080,9976,2,3,66,66,3.8823529411764706,2,66,66,4,1,2,1,66,66,5360,3490,1,2,0
49826,3906,1,1,351,351,175.5,2,351,351,2,2,1,3,351,351,3834,9976,1,6,0
8080,8241,1,3,66,66,5.076923076923077,2,66,66,2,2,4,4,66,66,3389,3682,2,5,0
8080,3514,4,4,687,687,171.75,3,687,687,3,4,2,2,687,687,1900,8280,1,1,0
49826,9253,3,2,66,66,6.0,3,66,66,4,1,3,4,66,66,5019,1390,2,2,0
8080,3166,2,2,790,790,158.0,3,790,790,4,2,3,4,790,790,1860,4718,1,8,0
49796,651,1,3,66,66,13.2,4,66,66,2,3,2,1,66,66,7168,6256,2,5,0
8080,8722,3,3,69,69,6.2727272727272725,4,69,69,3,4,2,3,69,69,4133,202,2,9,0
49796,4665,4,2,66,66,66.0,2,66,66,1,3,4,2,66,66,6821,8077,2,5,0
47864,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0
8080,0,1,1,792,792,792,1,792,792,1,1,1,1,792,792,0,0,1,0,0
8080,0,1,1,425,425,425,1,425,425,1,1,1,1,425,425,0,0,1,0,0
56920,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0
56920,0,1,1,351,351,351,1,351,351,1,1,1,1,351,351,0,0,1,0,0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0
47864,0,1,1,1134,1134,1134,1,1134,1134,1,1,1,1,1134,1134,0,0,1,0,0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0
8080,0,1,1,687,687,687,1,687,687,1,1,1,1,687,687,0,0,1,0,0
47864,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0
58622,9130,4,4,2826,2826,188.4,4,2826,2826,1,4,4,3,2826,2826,7010,9918,2,2,0
8080,5619,2,3,66,66,7.333333333333333,3,66,66,2,1,1,2,66,66,1836,3689,1,1,0
8080,6623,1,2,66,66,4.125,2,66,66,1,1,3,2,66,66,4149,5664,2,7,0
58622,4741,4,4,66,66,7.333333333333333,3,66,66,2,2,3,1,66,66,8008,2665,1,1,0
8080,549,2,2,66,66,16.5,2,66,66,1,2,1,3,66,66,6880,6756,2,5,0
42042,529,1,3,1126,1126,59.26315789473684,3,1126,1126,4,1,1,3,1126,1126,4752,4050,1,2,0
8080,7952,1,4,66,66,5.076923076923077,1,66,66,1,3,3,4,66,66,1221,8720,1,1,0
8080,1836,3,2,637,637,42.46666666666667,2,637,637,1,3,2,4,637,637,6085,4304,2,9,0
42042,6914,2,4,66,66,4.125,1,66,66,1,2,1,4,66,66,3965,2333,1,7,0
42042,6735,4,2,628,628,125.6,2,628,628,3,2,4,2,628,628,2020,1892,1,3,0
34078,2527,2,4,1096,1096,1096.0,3,1096,1096,4,3,2,2,1096,1096,4896,1796,2,2,0
8080,5947,4,1,66,66,3.6666666666666665,3,66,66,2,1,2,3,66,66,4502,919,2,3,0
34078,7822,1,1,66,66,11.0,1,66,66,1,4,4,1,66,66,8724,5287,1,3,0
43964,3271,2,1,679,679,169.75,2,679,679,2,3,3,1,679,679,2074,4842,2,2,0
8080,9891,2,4,66,66,3.473684210526316,3,66,66,2,4,1,1,66,66,4458,8308,1,1,0
8080,854,2,1,687,687,42.9375,1,687,687,3,4,3,4,687,687,3921,6434,1,7,0
43964,5972,2,3,66,66,8.25,2,66,66,1,3,4,4,66,66,5620,1171,2,5,0
34078,5930,4,2,1126,1126,102.36363636363636,3,1126,1126,3,4,4,1,1126,1126,7499,4527,1,2,0
8080,8067,1,2,66,66,6.0,1,66,66,1,1,1,4,66,66,3261,7249,2,1,0
46244,4824,2,3,1096,1096,365.3333333333333,2,1096,1096,2,3,4,4,1096,1096,6153,6397,2,7,0
8080,8344,1,1,66,66,16.5,3,66,66,2,2,3,3,66,66,5015,5694,1,5,0
8080,1153,4,3,66,66,3.6666666666666665,2,66,66,3,4,1,3,66,66,4477,5754,2,7,0
46244,8789,1,3,66,66,5.5,2,66,66,3,4,4,2,66,66,6690,2694,2,5,0
8080,5996,2,4,66,66,11.0,1,66,66,4,1,3,4,66,66,7064,5984,1,1,0
8080,2931,1,3,687,687,98.14285714285714,2,687,687,1,4,3,4,687,687,3470,8154,2,5,0
45062,831,1,2,66,66,16.5,3,66,66,3,2,1,3,66,66,252,6007,1,8,0
8080,9101,1,3,638,638,39.875,3,638,638,2,4,4,1,638,638,8551,2087,2,4,0
46250,1415,3,4,2826,2826,706.5,1,2826,2826,2,4,3,1,2826,2826,9304,4151,1,2,0
8080,3468,2,1,66,66,6.0,4,66,66,3,1,4,4,66,66,4774,3456,2,1,0
8080,4355,4,3,66,66,3.473684210526316,4,66,66,4,2,2,1,66,66,9970,9154,2,9,0
46250,5754,2,4,66,66,7.333333333333333,1,66,66,1,3,1,4,66,66,4727,3483,1,7,0
